Temperature;Price
-1,81;2,89
-1,17;2,847
-1,53;2,841
-1,61;2,838
-1,83;2,875
-2,21;2,931
-2,73;3,084
-2,89;3,112
-3;3,035
-3,14;3,028
-3,27;3,005
-3,36;2,913
-3,51;2,79
-3,76;2,729
-3,59;2,726
-3,35;2,797
-3,22;2,885
-3,56;3,032
-4,63;3,187
-4,02;3,492
-2,84;3,838
-2,22;3,47
-1,61;3,31
-0,98;3,212
0,12;3,181
0,7;3,179
1,01;3,152
1,16;3,159
1,02;3,176
0,21;3,208
-0,64;3,345
-1,31;3,225
-1,69;3,148
-2,3;3,116
-3,52;3,049
-3,45;2,994
-3,8;2,912
-4,2;2,837
-4,49;2,775
-4,78;2,786
-5,06;2,847
-5,43;2,913
-5,66;3,129
-5,32;3,219
-4,56;3,251
-3,49;3,182
-2,49;3,142
-1,81;3,102
-0,14;3,001
0,77;2,951
1,43;2,91
1,96;2,902
2,12;2,935
0,87;2,97
-0,57;3,021
-1,86;2,994
-3,03;2,919
-3,97;2,83
-4,35;2,752
-4,65;2,52
-4,79;2,422
-4,29;2,351
-3,26;2,332
-3,19;2,376
-3,48;2,512
-3,76;2,75
-3,96;2,956
-3,85;3,054
-2,89;3,086
-1,58;3,04
-0,83;3,01
0,21;2,977
1,51;2,949
2,49;2,922
3,3;2,914
3,6;2,902
3,56;2,943
2,91;3,015
1,76;3,073
1,04;3,057
0,3;3,036
-0,31;3,009
-0,75;2,926
-0,63;2,856
-0,57;2,766
-0,59;2,736
-0,95;2,737
-1,26;2,741
-1,57;2,839
-1,73;2,915
-1,93;3,054
-1,63;3,194
-0,87;3,432
0,6;3,374
2,08;3,222
3,76;3,139
1,98;3,065
2,82;3,01
3,11;2,99
3,03;2,995
2,74;3,02
1,78;3,054
0,52;3,063
-0,36;3,024
-1,03;2,962
-1,56;2,909
-2,11;2,854
-2,03;2,786
-1,44;2,685
-1,76;2,502
-2,04;2,49
-2,21;2,514
-2,35;2,617
-2,4;2,774
-2,53;2,919
-2,1;3,035
-0,49;3,041
0,83;2,996
2,61;2,967
3,84;2,922
1,67;2,873
2,68;2,834
3,39;2,801
3,76;2,785
3,69;2,801
2,72;2,921
1,4;2,978
0,41;2,971
-0,6;2,947
-0,74;2,89
-0,85;2,779
-1,21;2,565
-1,54;2,714
-1,84;2,629
-2,08;2,567
-2,25;2,599
-2,4;2,67
-2,47;2,668
-2,42;2,713
-2,03;2,769
-0,81;2,858
0,77;2,884
2,08;2,879
3,25;2,863
2,66;2,839
3,97;2,792
4,99;2,769
5,18;2,76
5,11;2,793
3,88;2,896
2,49;3,055
1,33;3,086
0,45;3,014
-0,29;2,991
-0,77;2,985
-0,5;2,917
-0,26;2,865
-0,52;2,809
-0,94;2,787
-1,34;2,789
-1,67;2,809
-1,95;2,855
-2,12;2,857
-1,46;2,858
0,84;2,86
3,44;2,894
5,26;2,91
6,94;2,919
4,36;2,895
5,37;2,869
6,28;2,849
6,39;2,836
6,13;2,857
4,77;2,902
2,95;2,969
1,71;2,97
0,62;2,936
0,14;2,894
-0,58;2,834
-1,23;2,705
-1,61;2,682
-1,82;2,648
-1,87;2,64
-1,79;2,632
-1,76;2,753
-1,55;2,922
-0,03;3,108
2,26;3,412
3,82;3,743
5,16;3,554
6,49;3,341
7,77;3,219
8,14;3,182
8,94;3,149
9;3,092
8,8;3,062
8,29;3,023
7,3;3,091
6,58;3,131
6,17;3,089
5,86;3,039
5,62;2,911
5,32;2,851
4,82;2,723
4,64;2,641
4,49;2,571
4,12;2,53
3,96;2,523
4,07;2,679
4,15;2,797
4,39;2,957
6,68;3,085
9,29;3,115
11,7;3,063
12,76;2,972
13,74;2,948
12,49;2,903
12,38;2,892
11,42;2,894
11,48;2,904
11,31;2,931
10,66;2,99
8,67;3,048
7,57;3,038
6,8;2,957
6,89;2,908
6,94;2,871
6,93;2,804
6,81;2,675
6,64;2,57
6,38;2,577
6,16;2,638
5,94;2,806
5,8;2,897
6;2,997
8,27;3,126
9,81;3,176
10,42;3,135
10,49;3,116
10,49;3,09
6,73;3,08
7,29;3,047
7,58;3,021
7,55;3,017
7,38;3,047
7,04;3,108
6,26;3,187
6,02;3,15
5,84;3,1
5,65;3,057
5,5;2,972
5,34;2,894
5,2;2,851
5,04;2,809
4,88;2,801
4,74;2,816
4,56;2,86
4,44;2,963
4,5;3,105
5,32;3,464
6,44;3,517
7,58;3,346
8,39;3,221
9,47;3,125
7,56;3,074
8,97;3,076
9,53;3,058
9,1;3,052
8,29;3,06
7,3;3,11
4,98;3,223
3,55;3,186
3,26;3,106
2,96;3,083
2,42;3,026
1,95;2,922
1,55;2,863
1,14;2,859
0,78;2,869
0,55;2,848
0,38;2,862
0,2;2,98
0,45;3,196
2,54;3,59
3,87;3,684
5,05;3,505
6,29;3,272
7,41;3,144
5,12;3,07
6,86;3,004
8,23;2,947
9,63;2,973
10,14;3,005
9,19;3,041
6,69;3,071
5,52;3,031
5,53;2,973
5,33;2,936
5,17;2,896
5,06;2,855
5,11;2,815
5,2;2,762
5,33;2,727
5,42;2,711
5,5;2,703
5,63;2,743
6,03;2,786
7,29;2,855
9,76;2,887
12,06;2,863
11,53;2,8
13,24;2,746
11,77;2,722
11,47;2,675
11,9;2,648
11,5;2,673
10,43;2,728
10,5;2,832
8,62;2,996
7,92;3,012
7,43;2,968
7,08;2,93
6,81;2,891
6,61;2,805
6,48;2,837
6,2;2,737
6,14;0
6,19;2,678
6,22;2,625
6,34;2,543
6,73;2,679
7,8;2,736
10,03;2,781
12,85;2,822
13,85;2,803
14,52;2,78
19,37;2,717
20,09;2,629
20,16;2,572
20,2;2,538
20,04;2,576
19,27;2,709
17,2;2,846
15,67;2,945
14,64;2,955
13,64;2,922
12,62;2,881
11,74;2,815
10,89;2,786
9,57;2,684
8,76;2,681
8,36;2,663
8,02;2,749
7,76;2,887
8,06;3,021
11,7;3,196
15,14;3,343
18,15;3,242
19;3,175
19,48;3,087
18,98;2,993
19,82;2,949
20,06;2,887
19,65;2,87
17,46;2,892
15,99;2,95
14,41;2,971
13,54;2,989
12,94;2,968
12,64;2,959
12,29;2,927
12,14;2,85
11,96;2,781
11,47;2,728
10,97;2,727
10,33;2,75
9,79;2,799
9,29;2,889
8,98;3,117
9;3,493
9,22;4,105
9,66;3,391
10,14;3,3
10,66;3,25
11,07;3,115
12,07;3,026
11,28;2,978
11,27;2,982
10,81;2,989
9,02;3,122
7,94;3,317
7,49;3,397
5,85;3,385
6,36;3,219
6,69;3,061
6,52;2,89
6,31;2,777
6,11;2,712
6,07;2,687
6,07;2,661
5,98;2,708
5,89;2,865
6,5;3,102
7,5;3,386
8,52;3,423
8,94;3,304
9,25;3,213
9,77;3,186
11,58;3,194
10,71;3,17
10,95;3,113
12,08;3,009
11,96;3
10,9;3,056
7,4;3,169
6,33;3,301
5,27;3,253
4,61;3,193
4,05;3,065
3,65;2,968
3,32;2,851
2,68;2,774
2,09;2,707
1,6;2,703
1,7;2,74
2,49;2,866
3,53;3,145
5,68;3,506
8,07;3,573
11,01;3,501
13,24;3,2
14,5;3,177
12,42;3,088
12,87;3,016
13,13;2,956
13,53;2,909
13,57;2,896
13,18;2,968
11,7;3,05
11,49;3,089
11,32;3,023
11,04;2,968
10,56;2,865
10,23;2,787
10;2,67
10,01;2,624
9,81;2,572
9,81;2,579
9,8;2,603
10,11;2,769
11,42;3,006
12,11;3,294
13,44;3,383
13,17;3,338
15,15;3,18
16,38;3,1
16,37;2,994
16,83;2,905
16,76;2,867
16,62;2,84
16,21;2,842
15,1;2,925
11,63;3,047
11,13;3,038
10,6;2,942
9,6;2,892
8,33;2,841
7,86;2,814
8,07;2,734
8,1;2,706
7,99;2,656
7,8;2,622
7,69;2,633
7,58;2,682
8,73;2,72
10,5;2,715
15,44;2,783
16,16;2,84
16,63;2,798
17,31;2,698
16,38;2,623
17,71;2,608
17,41;2,595
16,93;2,575
16,23;2,604
15,08;2,704
12,28;2,823
11,54;2,843
10,83;2,835
9,45;2,824
8,54;2,802
8,94;2,749
9,12;2,751
9,23;2,703
9,13;2,644
9,08;2,609
9,4;2,615
9,17;2,61
10,46;2,632
11,65;2,677
11,56;2,801
12,11;2,845
13,39;2,836
14,8;2,803
14,66;2,723
14,97;2,654
14,79;2,616
14,4;2,594
13,33;2,573
13,5;2,696
11,56;2,82
10,84;2,87
11,17;2,893
10,72;2,852
10,21;2,812
9,78;2,738
9,45;2,793
7,96;2,768
8,6;2,758
8,22;2,745
7,87;2,796
7,6;2,886
8,6;3,081
8,38;3,422
8,55;4,304
9,78;3,569
10,8;3,518
11,14;3,413
12,15;3,169
12,21;3,082
11,54;2,973
11,68;2,937
11,27;2,932
10,35;2,952
7,08;3,012
5,82;3,041
5,65;2,99
5,31;2,943
4,88;2,859
4,43;2,806
4,1;2,713
4,84;2,679
5,32;2,66
5,49;2,663
5,49;2,703
5,27;2,774
6,44;2,871
8,72;3,025
11,24;3,122
13,57;3,051
13,39;2,972
13,66;2,901
13,44;2,869
14,87;2,836
14,94;2,808
14,7;2,8
14,12;2,802
13,37;2,837
11;2,852
9,67;2,887
8,92;2,878
8,36;2,846
7,9;2,803
7,46;2,712
7,63;2,634
7,49;2,601
7,16;2,58
6,78;2,577
6,38;2,599
5,42;2,652
4,18;2,804
2,81;2,873
2,65;2,929
2,58;2,892
2,57;2,852
2,55;2,835
2,6;2,808
2,56;2,781
2,52;2,717
2,49;2,707
2,47;2,722
2,44;2,748
2,39;2,765
2,38;2,777
2,38;2,747
2,36;2,718
1,44;2,604
1,01;2,45
0,86;2,506
0,83;2,456
0,55;2,444
-0,06;2,461
-0,73;2,509
-1,35;2,649
-1,44;2,839
-0,81;3,039
-0,13;3,164
0,88;3,098
2,39;3,032
4,05;2,943
10,36;2,887
10,73;2,858
10,59;2,82
10,74;2,817
10,5;2,808
9,98;2,821
6,66;2,826
5,35;2,836
4,5;2,826
3,6;2,803
2,91;2,732
2,39;2,657
2,03;2,573
1,68;2,536
1,38;2,503
1,15;2,517
0,92;2,569
0,62;2,696
2,6;2,838
7,85;2,957
11,47;3,024
13,52;2,984
14,71;2,941
15,21;2,919
10,63;2,883
10,87;2,868
11,05;2,849
10,75;2,829
9,55;2,827
8,78;2,837
6,51;2,85
4,65;2,864
3,31;2,851
2,19;2,829
1,1;2,76
0,34;2,703
-0,37;2,753
-0,86;2,736
-1,18;2,734
-1,04;2,74
-0,99;2,752
-1,08;2,782
0,17;2,789
4,58;2,832
9,39;2,846
12,35;2,878
14,32;2,881
15,52;2,868
13,53;2,844
14,53;2,802
15,25;2,742
15,26;2,704
14;2,733
13,63;2,791
10,36;2,8
9,11;2,815
8,25;2,816
8,28;2,817
8,28;2,812
8,16;2,759
8,01;2,69
7,78;2,643
7,49;2,619
7,31;2,604
7,03;2,616
6,82;2,617
7,29;2,6
8,85;2,628
10,38;2,72
11,43;2,776
10,92;2,707
10,64;2,608
9,39;2,568
9,2;2,454
9,24;2,405
9,54;2,375
9,38;2,402
9,15;2,537
8,43;2,696
7,79;2,737
7,78;2,751
7,78;2,729
7,64;2,656
7,5;2,554
7,37;2,518
7,06;2,424
6,72;2,36
6,3;2,31
5,38;2,389
3,32;2,576
2,81;2,754
2,97;2,875
3,04;2,883
3,18;2,862
3,42;2,825
3,85;2,764
2,63;2,664
2,6;2,614
2,57;2,5
2,53;2,517
2,48;2,494
2,46;2,596
2,36;2,626
2,31;2,669
2,3;2,641
2,29;2,606
2,32;2,445
2,32;2,299
2,35;2,251
2,38;2,103
2,4;2,008
2,43;2,01
2,46;2,167
2,38;2,358
2,48;2,563
2,54;2,749
2,72;2,771
2,98;2,752
4,73;2,74
7,76;2,71
11,13;2,694
9,49;2,681
9,63;2,635
9,8;2,616
10,7;2,648
9,73;2,703
8,1;2,754
8,07;2,8
7,18;2,792
6,4;2,761
5,4;2,63
3,84;2,542
3,27;2,576
3,62;2,491
3,57;2,488
3,82;2,514
4,39;2,557
4,56;2,576
6,85;2,809
8,27;2,884
8,97;2,889
9,6;2,883
9,75;2,864
9,23;2,807
9,12;2,785
8,78;2,771
8,7;2,734
8,64;2,733
8,51;2,707
8,17;2,744
5,87;2,818
6,66;2,838
6,78;2,819
6,76;2,789
6,6;2,689
6,21;2,472
5,64;2,528
5,63;2,466
5,35;2,446
5;2,446
4,61;2,526
3,37;2,629
5,38;2,789
8,57;2,825
10,29;2,858
10,22;2,869
11,24;2,864
12,05;2,845
11,37;2,777
11,37;2,751
11,06;2,707
10,43;2,715
9,83;2,76
9,38;2,807
8,7;2,826
8,3;2,834
8,25;2,822
8,19;2,787
8,06;2,758
7,9;2,711
7,73;2,699
7,61;2,629
7,51;2,619
7,41;2,627
7,3;2,624
7,34;2,639
8,92;2,653
10,63;2,75
11,75;2,848
12,64;2,835
14,2;2,797
15,58;2,788
15,51;2,729
16,1;2,764
16,2;2,726
15,94;2,752
15,42;2,819
14,82;2,886
12,93;2,937
11,89;3,008
10,88;2,997
9,99;2,963
9,24;2,919
8,39;2,873
7,59;2,949
7,14;2,89
6,98;2,839
7,09;2,713
6,97;2,753
6,96;2,725
8,33;2,757
11,06;2,757
12,99;2,807
14,37;2,853
19,99;2,862
21,73;2,837
18,47;2,793
19,1;2,763
19,48;2,714
17,41;2,688
14,36;2,682
13,12;2,733
12,85;2,759
12,19;2,78
12,1;2,813
12,14;2,804
11,89;2,745
11,49;2,715
10,89;2,804
10,24;2,791
10,76;2,785
10,82;2,777
10,71;2,783
10,52;2,8
11,42;2,802
12,56;2,795
12,6;2,817
13,24;2,817
15,02;2,831
15,7;2,852
15,41;2,821
13,59;2,804
13,45;2,765
14,63;2,734
14,29;2,739
13,57;2,777
10,77;2,887
10,5;2,973
10,33;3,113
9,94;3,097
9,19;3,031
8,24;2,923
7,93;2,877
7,72;2,775
7,77;2,743
8,04;2,714
8,07;2,723
8,25;2,758
9,76;2,786
11,6;2,782
12,44;2,905
13,52;2,97
15,66;2,945
17,78;2,891
19,58;2,821
15,79;2,808
16,85;2,754
15,72;2,767
15,64;2,772
14,44;2,769
13,16;2,793
11,04;2,972
11,66;3,047
11,75;3,03
11,69;2,951
11,36;2,895
11,21;2,884
10,92;2,82
10,7;2,761
10,51;2,727
10,31;2,78
10,32;2,966
10,45;3,25
11,03;3,983
11,53;4,246
11,99;3,923
12,38;3,836
12,59;3,725
15,46;3,448
14,94;3,29
14,61;3,05
14,21;3,002
13,78;2,98
13,29;3,019
12,81;3,214
12,08;3,415
11,9;3,382
11,67;3,32
11,42;3,113
11,08;2,976
10,82;2,932
10,51;2,906
10,35;2,909
10,01;2,936
9,69;2,996
9,74;3,119
10,53;3,477
11,52;4,238
12,73;4,366
14,63;4,001
15,69;3,679
17,14;3,469
20,25;3,433
20,43;3,356
17,74;3,209
18,91;3,161
18,13;3,191
17,23;3,314
15,57;3,494
13,83;3,443
13,89;3,313
13,42;3,3
12,88;3,145
12,28;2,991
11,7;2,881
11,1;2,856
10,5;2,852
9,97;2,85
9,44;2,864
9,48;2,893
13,62;3,036
17,51;3,41
18,43;3,45
20,41;3,176
19,41;3,058
21,42;3,002
22,11;2,955
18,87;2,931
20,99;2,908
20,73;2,886
19,87;2,883
17,74;2,887
16,57;2,869
14,95;2,859
13,9;2,852
12,85;2,872
11,79;2,809
10,71;2,727
9,67;2,618
8,64;2,56
7,28;2,524
6,06;2,56
5,75;2,594
5,72;2,652
7,87;2,792
12,7;2,939
18,09;2,959
21,79;2,909
23,71;2,865
24,94;2,817
24,75;2,755
23,81;2,727
22,87;2,718
21,76;2,671
21,27;2,649
19,54;2,668
18,32;2,683
16,5;2,693
15,33;2,698
14,35;2,702
13,35;2,582
12,36;2,444
11,32;2,556
10,18;2,501
8,91;2,43
7,54;2,442
6,46;2,438
6,41;2,474
9,61;2,455
14,73;2,543
20,37;2,636
25,15;2,686
27;2,677
25,81;2,648
17,12;2,609
16,86;2,574
16,43;2,532
18,63;2,545
19,03;2,533
16,8;2,584
16,54;2,638
14,92;2,677
14,14;2,73
13,41;2,729
12,73;2,72
11,73;2,59
11,29;2,682
10,69;2,633
10,2;2,605
9,57;2,603
9,08;2,596
9,87;2,595
11,44;2,589
13,93;2,626
18,49;2,721
17,3;2,801
17,96;2,806
19,09;2,798
20,02;2,774
20,25;2,704
20,25;2,648
20,08;2,648
19,65;2,666
19;2,712
17,57;2,748
15,99;2,901
15,03;2,984
14,21;3,039
13,43;2,985
12,61;2,906
11,59;2,863
10,67;2,806
9,68;2,794
9,03;2,777
8,47;2,768
8,79;2,912
11,74;3,094
15,64;3,636
20;3,727
22,64;3,389
24,38;3,244
24,67;3,147
23,89;3,082
23,33;3,075
23,16;3,006
20,62;2,963
19,88;2,954
19,75;2,999
19,46;3,102
18,87;3,193
18,44;3,113
17,95;3,091
17,48;3,004
17,15;2,889
16,79;2,882
16,13;2,875
15,57;2,865
14,94;2,867
14,28;2,878
13,78;2,932
14,01;3,531
14,48;3,942
15,11;4,01
15,92;4,009
16,63;3,947
17,09;3,77
17,47;3,615
17,68;3,496
17,78;3,115
17,05;3,079
19,9;3,222
17,72;3,457
16,71;3,721
15,06;3,925
14,26;3,879
13,57;3,935
12,79;3,581
11,94;3,136
11,06;2,98
10,43;2,954
9,87;2,949
9,63;2,945
9,55;2,962
9,78;3,125
12,36;3,908
16,49;4,286
16,62;5,209
17,43;4,504
17,45;4,333
17,07;4,057
16,15;4,191
16,38;4,059
16,41;3,659
16,95;3,602
17,96;3,598
16,68;3,999
15,58;3,944
14,92;3,891
14,6;3,653
14,26;3,842
13,92;3,6
13,54;3,124
13,15;3,053
12,79;3,015
12,54;2,998
12,3;2,996
12,11;3,035
12,5;3,159
13,05;3,877
13,22;4,183
13,54;4,504
13,85;4,304
14,26;4,17
14,7;4,103
15,76;3,745
15,71;3,625
15,55;3,349
15,63;3,314
15,32;3,407
14,63;3,514
13,63;3,657
13,23;3,748
12,98;3,758
12,73;3,864
12,49;3,441
12,14;3,139
11,87;3,09
11,51;3,072
11,19;3,028
10,87;3,034
10,55;3,069
10,67;3,198
11,02;3,552
11,16;4,308
11,49;4,488
11,95;4,392
12,59;4,227
13,25;4,237
13,96;3,978
14,47;3,846
14,96;3,367
16,09;3,252
15,99;3,324
15,33;3,39
14,4;3,529
13,27;3,36
12,57;3,352
12,04;3,359
11,58;3,162
11,12;3,01
10,69;3,13
10,2;2,928
9,79;2,943
9,41;2,943
9,03;2,972
8,97;3,006
9,08;3,09
9,17;3,179
9;3,196
8,92;3,184
8,66;3,015
8,53;2,972
10,05;2,963
10,63;2,924
11,79;2,841
11,11;2,818
10,86;2,792
10,65;2,942
9,61;3,097
8,21;3,309
7,76;3,282
6,71;3,286
5,34;3,152
4,06;3,012
3,26;2,961
2,77;2,863
2,39;2,809
2,11;2,787
1,75;2,755
2,76;2,758
8,45;2,733
12,44;2,804
14,44;2,843
14,01;2,935
13,71;2,972
13,34;2,951
12,43;2,908
12,45;2,882
13,28;2,786
12,48;2,778
12,86;2,775
12,47;2,773
11,67;2,807
10,17;2,853
9,42;2,894
8,61;2,901
7,25;2,783
6,22;2,703
5,3;2,716
4,91;2,654
4,61;2,637
4,18;2,639
3,72;2,628
4,55;2,596
8,9;2,627
13,35;2,685
15,62;2,769
16,75;2,806
17,18;2,812
17,42;2,757
16,19;2,706
16,36;2,681
16,81;2,623
17,16;2,636
17,01;2,643
17,06;2,68
15,41;2,726
14,63;2,82
13,97;2,897
13,52;2,95
13,08;2,868
13,1;2,71
12,19;2,752
11,33;2,707
10,46;2,684
10,06;2,693
9,84;2,732
11,11;2,815
13,19;3,189
14,85;3,508
17,59;3,673
20,14;3,401
18,62;3,313
20;3,221
21,4;3,119
21,97;3,088
22,28;3,014
22,39;3,013
22,17;3,012
24,16;3,08
19,36;3,097
18,23;3,136
17,33;3,121
16,31;3,126
14,53;3,025
12,97;2,8
11,61;2,821
10,43;2,759
9,36;2,719
8,42;2,73
7,45;2,819
8,34;2,943
12,38;3,125
15,83;3,289
18,9;3,366
21,12;3,325
22,55;3,282
23,43;3,194
24,14;3,169
24,39;3,152
24,43;3,086
24,07;3,05
23,57;3,043
21,8;3,091
19,93;3,098
18,07;3,116
16,86;3,126
15,45;3,118
13,83;3,025
12,39;2,799
11,73;2,737
10,73;2,682
9,81;2,655
8,91;2,662
8,67;2,669
8,66;2,704
10,53;3,016
14,2;3,211
17,78;3,297
20,27;3,198
22,11;3,154
23,43;3,112
24,22;3,077
24,83;3,047
25,1;3,006
25,1;2,981
24,86;2,971
24,37;3,006
23,28;3,034
20,35;3,039
19,84;3,018
19,08;3,023
17,78;2,957
16,21;2,748
14,92;2,795
13,87;2,716
13,02;2,69
13,67;2,691
12,78;2,717
13,72;2,946
17,61;3,047
19,24;3,231
19,37;3,337
19,86;3,204
19,76;3,174
19,77;3,117
20,44;3,088
20,39;3,09
20,37;3,055
20,6;3,033
20,47;3,039
20,05;3,09
19,07;3,123
18,68;3,108
18,18;3,06
17,66;3,046
17,17;3,035
16,83;2,984
16,45;2,96
16,1;2,903
15,37;2,883
15,06;2,865
14,89;2,863
15,42;2,892
17,2;2,896
17,83;3,008
17,86;3,104
18,23;3,175
18,69;3,136
19,21;3,049
20,33;3,063
19,95;3
19,93;2,941
20,52;2,883
20,23;2,883
19,27;3,027
18,82;3,138
17,73;3,129
16,86;3,125
15,92;3,17
14,91;3,096
13,8;3,025
12,91;2,818
12,14;2,717
11,46;2,71
10,83;2,686
10,29;2,669
11,15;2,667
13,2;2,626
16,09;2,675
16,36;2,84
17,56;2,983
18,54;3,022
19,57;3,008
18,68;2,909
19,33;2,833
20,83;2,719
21,07;2,684
21,21;2,668
20,93;2,738
19,82;2,956
18;3,038
16,26;3,091
14,3;3,103
12,8;3,044
11,67;2,739
11,03;2,705
11,07;2,603
11,27;2,54
11,64;2,494
11,12;2,524
11,54;2,71
12,4;2,99
13,02;3,08
13,62;3,15
14,22;3,175
14,66;3,171
14,85;3,14
16,1;3,118
15,69;3,105
15,34;3,09
14,99;3,056
14,58;3,03
14,21;3,112
13,78;3,141
13,02;3,201
12,76;3,283
12,59;3,388
12,54;3,299
12,42;3,099
12,19;3,045
11,37;2,972
9,93;2,918
8,72;2,89
8,36;2,964
8,86;3,1
9,7;3,327
10,46;4,001
11,03;4,294
11,37;4,311
11,45;4,122
11,46;3,965
12,75;3,913
12,79;3,595
13,26;3,418
13;3,507
12,88;3,321
12,54;3,452
12,04;3,392
11,49;3,368
11,22;3,434
11,09;3,525
10,92;3,399
10,79;3,173
10,68;3,133
10,58;3,067
10,45;3,033
10,32;3,037
10,19;3,082
10,32;3,246
10,6;3,716
10,94;4,308
11,38;4,724
11,93;4,272
12,83;3,891
14,01;3,841
13,11;3,595
14,39;3,585
15,11;3,404
15,48;3,337
15,51;3,413
15,35;3,798
15,03;4,094
13,97;4,114
13,75;3,768
13,31;3,873
13,01;3,619
12,66;3,24
12,37;3,11
11,67;3,016
11,48;2,933
10,98;2,917
10,45;2,942
10,95;3,074
12,33;3,447
13,7;4,126
15,58;4,383
17,89;4,013
18,93;3,676
19,79;3,584
21,42;3,487
21,7;3,445
21,89;3,31
21,78;3,314
21,38;3,29
20,13;3,414
18,19;3,518
16,61;3,491
15,02;3,299
13,74;3,162
12,58;3,052
11,24;2,876
9,85;2,991
8,68;2,802
7,69;2,747
7,53;2,748
7,33;2,769
8,03;3
11,43;3,286
16,6;3,51
21,55;3,642
23,49;3,463
23;3,332
22,82;3,291
23,29;3,26
22,43;3,155
22,48;3,077
20,65;3,033
21,59;3,038
20,21;3,097
18,01;3,132
16,29;3,136
16,01;3,108
14,94;3,107
12,75;3,051
11,56;3,005
11,34;2,937
11,24;2,891
11,2;2,867
11,15;2,846
11,12;2,809
12,22;2,868
13,96;2,902
15,73;3,003
17,03;3,194
18,42;3,296
19,84;3,183
21,03;3,09
21,44;2,989
19,79;2,886
19,57;2,808
17,48;2,803
17,08;2,855
17,43;2,976
15,7;3,217
14,69;3,192
14,11;3,151
13,77;3,126
13,62;3,104
13,33;3,005
13,24;2,808
13,01;2,739
12,86;2,644
12,87;2,606
12,87;2,566
13,19;2,566
13,27;2,61
13,75;2,674
13,95;2,777
14,55;2,872
15,4;2,902
16,69;2,891
23,43;2,875
22,78;2,799
21,84;2,776
18,76;2,784
20,13;2,829
18,7;2,898
17,92;3,045
15,43;3,157
13,95;3,178
13,01;3,164
12,25;3,099
11,67;3,026
11,39;2,929
11,01;2,731
10,62;2,691
10,3;2,661
10,15;2,692
11,21;2,948
15,08;3,293
18,99;3,397
21,12;3,633
23,23;3,583
22,87;3,488
22,54;3,39
23,29;3,335
22,07;3,303
22,66;3,226
21,77;3,184
21,22;3,196
21,94;3,307
21,41;3,394
19,35;3,416
17,91;3,256
16,7;3,219
15,72;3,161
14,63;3,021
13,46;2,862
12,28;2,766
11,42;2,704
10,58;2,686
10,33;2,678
12,67;2,794
14,99;3,099
19,82;3,359
22,08;3,485
23,04;3,338
22,18;3,253
22,07;3,195
20,86;3,165
20,74;3,113
21,31;3,072
20,86;3,049
20,42;3,026
20,03;3,064
19,11;3,091
18,09;3,075
17,72;2,991
17,4;2,943
17,19;2,885
17,07;2,695
17,08;2,496
17;2,44
16,99;2,422
16,08;2,429
15,88;2,47
16,92;2,52
17,88;2,786
18,47;2,91
19,39;3,048
20,51;3,057
21,54;3,008
22,18;2,958
23,46;2,889
24;2,88
24,36;2,826
24,59;2,812
24,48;2,813
23,87;2,918
23,15;3,01
21,9;2,946
21,02;2,868
20,34;2,862
19,68;2,797
18,92;2,668
18,29;2,47
17,59;2,375
16,95;2,284
16,74;2,115
16,76;2,298
17,13;2,478
17,71;2,758
19,25;2,964
23,75;3,031
23,25;2,982
20,85;2,972
19,87;3,027
19,82;2,974
20,08;2,956
19,69;2,885
19,17;2,852
18,73;2,845
18,32;2,917
17,41;2,94
16,29;2,91
15,77;2,83
15,31;2,808
14,82;2,759
14,75;2,674
14,88;2,558
14,75;2,501
14,26;2,47
13,66;2,5
13,11;2,513
12,87;2,642
13,52;2,79
14,34;3,124
15,49;3,226
16,11;3,179
17,01;3,089
17,57;3,073
19,11;3,042
19,42;2,972
19,5;2,9
18,31;2,833
18,28;2,782
17,46;2,797
16,33;2,795
15,22;2,776
15,01;2,752
13,54;2,738
12,32;2,651
11,68;2,506
11,73;2,344
11,81;2,304
11,77;2,218
11,72;2,094
11,7;2,084
12,41;2,257
13,28;2,326
14,38;2,378
14,6;2,493
14,95;2,504
15,23;2,427
16,71;2,411
15,32;2,383
15,6;2,283
16,1;2,197
16,04;2,226
15,87;2,388
15,57;2,507
15,09;2,588
14,24;2,583
13,84;2,543
13,56;2,553
12,46;2,55
11,89;2,517
12,55;2,309
12,69;1,812
12,84;1,412
12,83;1,218
12,77;1,165
13,48;1,152
14,38;1,198
14,38;1,236
15,77;1,404
15,43;1,92
14,78;2,122
14,77;2,101
16,7;1,896
17,86;1,788
18,55;1,614
20,1;1,694
20,86;1,884
21;2,305
20,04;2,444
18,24;2,626
16,88;2,622
15,7;2,591
14,47;2,548
13,57;2,404
13,09;2,333
11,74;2,313
10,55;2,302
9,43;2,296
8,95;2,321
12,16;2,509
15,01;2,806
16,51;3,186
18,59;3,207
19,83;3,195
21,44;3,083
21,83;3,051
23,04;3,006
21,81;3,003
20,61;2,91
19,51;2,939
19,45;2,934
18,05;2,917
17,24;2,888
16,01;2,849
15,13;2,792
14,57;2,765
14,39;2,738
13,78;2,58
13,01;2,425
12,23;2,391
11,8;2,337
11,33;2,317
10,91;2,381
11,27;2,492
11,64;2,737
12,45;2,907
13,1;3,029
13,57;2,991
14,57;2,885
15,22;2,844
14,8;2,816
15,89;2,827
16,12;2,804
16,01;2,771
15,92;2,763
15,36;2,754
14,43;2,744
11,26;2,738
9,83;2,693
8,77;2,692
